Manufacturer/Name,Gun Type,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders 
Torgue,Shotguns,02/Uncommon,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_02_UnCommon,GRIP,1,1,1,Part_SG_Torgue_Grip_02,,
Torgue,Shotguns,02/Uncommon,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_02_UnCommon,GRIP,1,1,1,Part_SG_Torgue_Grip_03,,
Torgue,Shotguns,02/Uncommon,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_02_UnCommon,FOREGRIP,1,1,1.5,None,,
Torgue,Shotguns,02/Uncommon,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_02_UnCommon,FOREGRIP,1,1,1,Part_SG_Torgue_Foregrip_01,,
Torgue,Shotguns,02/Uncommon,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_02_UnCommon,FOREGRIP,1,1,1,Part_SG_Torgue_Foregrip_02,,
Torgue,Shotguns,02/Uncommon,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_02_UnCommon,FOREGRIP,1,1,1,Part_SG_Torgue_Foregrip_03,,
Torgue,Shotguns,02/Uncommon,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_02_UnCommon,MAGAZINE,1,1,1,Part_SG_Torgue_Magazine_01,,
Torgue,Shotguns,02/Uncommon,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_02_UnCommon,MAGAZINE,1,1,0.7,Part_SG_Torgue_Magazine_02,,Part_SG_Torgue_Barrel_04
Torgue,Shotguns,02/Uncommon,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_02_UnCommon,MAGAZINE,1,1,1,Part_SG_Torgue_Magazine_03,,
Torgue,Shotguns,02/Uncommon,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_02_UnCommon,MAGAZINE,1,1,1,Part_SG_Torgue_Magazine_04,,
Torgue,Shotguns,02/Uncommon,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_02_UnCommon,SCOPE,1,1,1.5,None,,
Torgue,Shotguns,02/Uncommon,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_02_UnCommon,SCOPE,1,1,1,Part_SG_Torgue_Scope_01,,
Torgue,Shotguns,02/Uncommon,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_02_UnCommon,SCOPE,1,1,1,Part_SG_Torgue_Scope_02,,
Torgue,Shotguns,02/Uncommon,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_02_UnCommon,SCOPE,1,1,1,Part_SG_Torgue_Scope_03,,
Torgue,Shotguns,02/Uncommon,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_02_UnCommon,ELEMENTAL,1,1,3,Part_SG_Torgue_Ele_NonElemental,,Part_SG_Torgue_Barrel_04
Torgue,Shotguns,02/Uncommon,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_02_UnCommon,ELEMENTAL,1,1,0.1,Part_SG_Torgue_Ele_Poison,,
Torgue,Shotguns,02/Uncommon,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_02_UnCommon,ELEMENTAL,1,1,0.1,Part_SG_Torgue_Ele_Cryo,,
Torgue,Shotguns,02/Uncommon,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_02_UnCommon,ELEMENTAL,1,1,0.1,Part_SG_Torgue_Ele_Fire,,
Torgue,Shotguns,02/Uncommon,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_02_UnCommon,ELEMENTAL,1,1,0.1,Part_SG_Torgue_Ele_Shock,,
Torgue,Shotguns,02/Uncommon,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_02_UnCommon,ELEMENTAL,1,1,0.1,Part_SG_Torgue_Ele_DarkMagic,,
Torgue,Shotguns,02/Uncommon,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_02_UnCommon,MATERIAL,1,1,1,Part_SG_Torgue_Material_02_UnCommon,,
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,BODY,1,1,1,Part_SG_Torgue_Body,,
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,BODY ACCESSORY,1,2,1,Part_SG_Torgue_Body_A,Part_SG_Torgue_Body,
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,BODY ACCESSORY,1,2,1,Part_SG_Torgue_Body_B,Part_SG_Torgue_Body,
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,BARREL,1,1,1,Part_SG_Torgue_Barrel_01,,
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,BARREL,1,1,1,Part_SG_Torgue_Barrel_02,,
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,BARREL,1,1,1,Part_SG_Torgue_Barrel_03,,
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,BARREL,1,1,3,Part_SG_Torgue_Barrel_04,,
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,BARREL 2,1,3,1,Part_SG_Torgue_Barrel_01_A,,"Part_SG_Torgue_Barrel_02, Part_SG_Torgue_Barrel_03, Part_SG_Torgue_Barrel_04"
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,BARREL 2,1,3,1,Part_SG_Torgue_Barrel_01_B,,"Part_SG_Torgue_Barrel_02, Part_SG_Torgue_Barrel_03, Part_SG_Torgue_Barrel_04"
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,BARREL 2,1,3,1,Part_SG_Torgue_Barrel_01_C,,"Part_SG_Torgue_Barrel_02, Part_SG_Torgue_Barrel_03, Part_SG_Torgue_Barrel_04"
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,BARREL 2,1,3,1,Part_SG_Torgue_Barrel_02_A,,"Part_SG_Torgue_Barrel_01, Part_SG_Torgue_Barrel_03, Part_SG_Torgue_Barrel_04"
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,BARREL 2,1,3,1,Part_SG_Torgue_Barrel_02_B,,"Part_SG_Torgue_Barrel_01, Part_SG_Torgue_Barrel_03, Part_SG_Torgue_Barrel_04"
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,BARREL 2,1,3,1,Part_SG_Torgue_Barrel_02_C,,"Part_SG_Torgue_Barrel_01, Part_SG_Torgue_Barrel_03, Part_SG_Torgue_Barrel_04"
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,BARREL 2,1,3,1,Part_SG_Torgue_Barrel_03_A,,"Part_SG_Torgue_Barrel_01, Part_SG_Torgue_Barrel_02, Part_SG_Torgue_Barrel_04"
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,BARREL 2,1,3,1,Part_SG_Torgue_Barrel_03_B,,"Part_SG_Torgue_Barrel_01, Part_SG_Torgue_Barrel_02, Part_SG_Torgue_Barrel_04"
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,BARREL 2,1,3,1,Part_SG_Torgue_Barrel_03_C,,"Part_SG_Torgue_Barrel_01, Part_SG_Torgue_Barrel_02, Part_SG_Torgue_Barrel_04"
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,BARREL 2,1,3,1,Part_SG_Torgue_Barrel_04_A,,"Part_SG_Torgue_Barrel_01, Part_SG_Torgue_Barrel_02, Part_SG_Torgue_Barrel_03"
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,BARREL 2,1,3,1,Part_SG_Torgue_Barrel_04_B,,"Part_SG_Torgue_Barrel_01, Part_SG_Torgue_Barrel_02, Part_SG_Torgue_Barrel_03"
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,BARREL 2,1,3,1,Part_SG_Torgue_Barrel_04_C,,"Part_SG_Torgue_Barrel_01, Part_SG_Torgue_Barrel_02, Part_SG_Torgue_Barrel_03"
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,GRIP,1,1,0.4,Part_SG_Torgue_Grip_01,,
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,GRIP,1,1,1,Part_SG_Torgue_Grip_02,,
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,GRIP,1,1,1,Part_SG_Torgue_Grip_03,,
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,FOREGRIP,1,1,1,None,,
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,FOREGRIP,1,1,1,Part_SG_Torgue_Foregrip_01,,
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,FOREGRIP,1,1,1,Part_SG_Torgue_Foregrip_02,,
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,FOREGRIP,1,1,1,Part_SG_Torgue_Foregrip_03,,
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,MAGAZINE,1,1,1,Part_SG_Torgue_Magazine_01,,
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,MAGAZINE,1,1,1,Part_SG_Torgue_Magazine_02,,Part_SG_Torgue_Barrel_04
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,MAGAZINE,1,1,1,Part_SG_Torgue_Magazine_03,,
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,MAGAZINE,1,1,1,Part_SG_Torgue_Magazine_04,,
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,SCOPE,1,1,1,None,,
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,SCOPE,1,1,1,Part_SG_Torgue_Scope_01,,
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,SCOPE,1,1,1,Part_SG_Torgue_Scope_02,,
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,SCOPE,1,1,1,Part_SG_Torgue_Scope_03,,
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,ELEMENTAL,1,1,2.5,Part_SG_Torgue_Ele_NonElemental,,Part_SG_Torgue_Barrel_04
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,ELEMENTAL,1,1,0.15,Part_SG_Torgue_Ele_Poison,,
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,ELEMENTAL,1,1,0.15,Part_SG_Torgue_Ele_Cryo,,
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,ELEMENTAL,1,1,0.15,Part_SG_Torgue_Ele_Fire,,
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,ELEMENTAL,1,1,0.15,Part_SG_Torgue_Ele_Shock,,
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,ELEMENTAL,1,1,0.15,Part_SG_Torgue_Ele_DarkMagic,,
Torgue,Shotguns,03/Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_03_Rare,MATERIAL,1,1,1,Part_SG_Torgue_Material_03_Rare,,
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,BODY,1,1,1,Part_SG_Torgue_Body,,
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,BODY ACCESSORY,1,2,1,Part_SG_Torgue_Body_A,Part_SG_Torgue_Body,
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,BODY ACCESSORY,1,2,1,Part_SG_Torgue_Body_B,Part_SG_Torgue_Body,
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,BARREL,1,1,1,Part_SG_Torgue_Barrel_01,,
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,BARREL,1,1,1,Part_SG_Torgue_Barrel_02,,
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,BARREL,1,1,1,Part_SG_Torgue_Barrel_03,,
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,BARREL,1,1,3,Part_SG_Torgue_Barrel_04,,
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,BARREL 2,2,3,1,Part_SG_Torgue_Barrel_01_A,,"Part_SG_Torgue_Barrel_02, Part_SG_Torgue_Barrel_03, Part_SG_Torgue_Barrel_04"
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,BARREL 2,2,3,1,Part_SG_Torgue_Barrel_01_B,,"Part_SG_Torgue_Barrel_02, Part_SG_Torgue_Barrel_03, Part_SG_Torgue_Barrel_04"
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,BARREL 2,2,3,1,Part_SG_Torgue_Barrel_01_C,,"Part_SG_Torgue_Barrel_02, Part_SG_Torgue_Barrel_03, Part_SG_Torgue_Barrel_04"
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,BARREL 2,2,3,1,Part_SG_Torgue_Barrel_02_A,,"Part_SG_Torgue_Barrel_01, Part_SG_Torgue_Barrel_03, Part_SG_Torgue_Barrel_04"
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,BARREL 2,2,3,1,Part_SG_Torgue_Barrel_02_B,,"Part_SG_Torgue_Barrel_01, Part_SG_Torgue_Barrel_03, Part_SG_Torgue_Barrel_04"
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,BARREL 2,2,3,1,Part_SG_Torgue_Barrel_02_C,,"Part_SG_Torgue_Barrel_01, Part_SG_Torgue_Barrel_03, Part_SG_Torgue_Barrel_04"
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,BARREL 2,2,3,1,Part_SG_Torgue_Barrel_03_A,,"Part_SG_Torgue_Barrel_01, Part_SG_Torgue_Barrel_02, Part_SG_Torgue_Barrel_04"
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,BARREL 2,2,3,1,Part_SG_Torgue_Barrel_03_B,,"Part_SG_Torgue_Barrel_01, Part_SG_Torgue_Barrel_02, Part_SG_Torgue_Barrel_04"
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,BARREL 2,2,3,1,Part_SG_Torgue_Barrel_03_C,,"Part_SG_Torgue_Barrel_01, Part_SG_Torgue_Barrel_02, Part_SG_Torgue_Barrel_04"
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,BARREL 2,2,3,1,Part_SG_Torgue_Barrel_04_A,,"Part_SG_Torgue_Barrel_01, Part_SG_Torgue_Barrel_02, Part_SG_Torgue_Barrel_03"
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,BARREL 2,2,3,1,Part_SG_Torgue_Barrel_04_B,,"Part_SG_Torgue_Barrel_01, Part_SG_Torgue_Barrel_02, Part_SG_Torgue_Barrel_03"
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,BARREL 2,2,3,1,Part_SG_Torgue_Barrel_04_C,,"Part_SG_Torgue_Barrel_01, Part_SG_Torgue_Barrel_02, Part_SG_Torgue_Barrel_03"
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,GRIP,1,1,0.5,Part_SG_Torgue_Grip_01,,
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,GRIP,1,1,1,Part_SG_Torgue_Grip_02,,
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,GRIP,1,1,1,Part_SG_Torgue_Grip_03,,
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,FOREGRIP,1,1,0.5,None,,
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,FOREGRIP,1,1,1,Part_SG_Torgue_Foregrip_01,,
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,FOREGRIP,1,1,1,Part_SG_Torgue_Foregrip_02,,
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,FOREGRIP,1,1,1,Part_SG_Torgue_Foregrip_03,,
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,MAGAZINE,1,1,1,Part_SG_Torgue_Magazine_01,,
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,MAGAZINE,1,1,1,Part_SG_Torgue_Magazine_02,,Part_SG_Torgue_Barrel_04
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,MAGAZINE,1,1,1,Part_SG_Torgue_Magazine_03,,
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,MAGAZINE,1,1,1,Part_SG_Torgue_Magazine_04,,
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,SCOPE,1,1,0.5,None,,
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,SCOPE,1,1,1,Part_SG_Torgue_Scope_01,,
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,SCOPE,1,1,1,Part_SG_Torgue_Scope_02,,
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,SCOPE,1,1,1,Part_SG_Torgue_Scope_03,,
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,ELEMENTAL,1,1,1.8,Part_SG_Torgue_Ele_NonElemental,,Part_SG_Torgue_Barrel_04
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,ELEMENTAL,1,1,0.25,Part_SG_Torgue_Ele_Poison,,
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,ELEMENTAL,1,1,0.25,Part_SG_Torgue_Ele_Cryo,,
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,ELEMENTAL,1,1,0.25,Part_SG_Torgue_Ele_Fire,,
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,ELEMENTAL,1,1,0.25,Part_SG_Torgue_Ele_Shock,,
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,ELEMENTAL,1,1,0.25,Part_SG_Torgue_Ele_DarkMagic,,
Torgue,Shotguns,04/Very Rare,\Game\Gear\Weapons\Shotguns\Torgue\_Shared\_Design\BalanceState\Balance_SG_Torgue_04_VeryRare,MATERIAL,1,1,1,Part_SG_Torgue_Material_04_VeryRare,,
Vladof,ARs,01/Common,\Game\Gear\Weapons\AssaultRifles\Vladof\_Shared\_Design\BalanceState\Balance_AR_VLA_01_Common,BODY,1,1,1,Part_AR_VLA_Body,,
Vladof,ARs,01/Common,\Game\Gear\Weapons\AssaultRifles\Vladof\_Shared\_Design\BalanceState\Balance_AR_VLA_01_Common,BODY ACCESSORY,0,1,1,Part_AR_VLA_Body_A,Part_AR_VLA_Body,
Vladof,ARs,01/Common,\Game\Gear\Weapons\AssaultRifles\Vladof\_Shared\_Design\BalanceState\Balance_AR_VLA_01_Common,BODY ACCESSORY,0,1,0.25,Part_AR_VLA_Body_D,Part_AR_VLA_Body,
Vladof,ARs,01/Common,\Game\Gear\Weapons\AssaultRifles\Vladof\_Shared\_Design\BalanceState\Balance_AR_VLA_01_Common,BODY ACCESSORY,0,1,1,Part_AR_VLA_Body_C,Part_AR_VLA_Body,
Vladof,ARs,01/Common,\Game\Gear\Weapons\AssaultRifles\Vladof\_Shared\_Design\BalanceState\Balance_AR_VLA_01_Common,BARREL,1,1,1,Part_AR_VLA_Barrel_01,,
Vladof,ARs,01/Common,\Game\Gear\Weapons\AssaultRifles\Vladof\_Shared\_Design\BalanceState\Balance_AR_VLA_01_Common,BARREL,1,1,1,Part_AR_VLA_Barrel_02,,
Vladof,ARs,01/Common,\Game\Gear\Weapons\AssaultRifles\Vladof\_Shared\_Design\BalanceState\Balance_AR_VLA_01_Common,BARREL,1,1,1,Part_AR_VLA_Barrel_03,,
Vladof,ARs,01/Common,\Game\Gear\Weapons\AssaultRifles\Vladof\_Shared\_Design\BalanceState\Balance_AR_VLA_01_Common,BARREL,1,1,1,Part_AR_VLA_Barrel_04,,
Vladof,ARs,01/Common,\Game\Gear\Weapons\AssaultRifles\Vladof\_Shared\_Design\BalanceState\Balance_AR_VLA_01_Common,BARREL,1,1,3,Part_AR_VLA_Barrel_05,,
Vladof,ARs,01/Common,\Game\Gear\Weapons\AssaultRifles\Vladof\_Shared\_Design\BalanceState\Balance_AR_VLA_01_Common,BARREL 2,0,1,1,Part_AR_VLA_Barrel_01_A,,"Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_04, Part_AR_VLA_Barrel_05"
