Name,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders
Necro,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Necro,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunReload,,
Necro,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Necro,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunReload,,
Necro,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Necro,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_Luck,,
Necro,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Necro,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_Luck,,
Necro,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Necro,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_SkillCooldown,,
Necro,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Necro,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_SkillCooldown,,
Necro,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Necro,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_StatusChance,,
Necro,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Necro,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_StatusChance,,
Necro,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Necro,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_StatusDamage,,
Necro,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Necro,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_StatusDamage,,
Necro,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Necro,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_DarkMagic_MaxLeech,,
Necro,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Necro,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_DarkMagic_MaxLeech,,
Necro,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Necro,RARITY,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/Rarity/Part_Amulet_03_Rare,,
OverflowBloodbag,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/OverflowBloodbag/Balance_Amulets_OverflowBloodbag,BODY,1,1,1,/Game/Gear/Amulets/_Shared/_Unique/OverflowBloodbag/Part_Amulet_OverflowBloodbag,,
OverflowBloodbag,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/OverflowBloodbag/Balance_Amulets_OverflowBloodbag,CLASS STAT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ClassStat/Part_Amulet_ClassStat_Barbarian,,
OverflowBloodbag,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/OverflowBloodbag/Balance_Amulets_OverflowBloodbag,CLASS STAT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ClassStat/Part_Amulet_ClassStat_GunMage,,
OverflowBloodbag,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/OverflowBloodbag/Balance_Amulets_OverflowBloodbag,CLASS STAT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ClassStat/Part_Amulet_ClassStat_KotC,,
OverflowBloodbag,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/OverflowBloodbag/Balance_Amulets_OverflowBloodbag,CLASS STAT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ClassStat/Part_Amulet_ClassStat_Necromancer,,
OverflowBloodbag,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/OverflowBloodbag/Balance_Amulets_OverflowBloodbag,CLASS STAT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ClassStat/Part_Amulet_ClassStat_Ranger,,
OverflowBloodbag,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/OverflowBloodbag/Balance_Amulets_OverflowBloodbag,CLASS STAT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ClassStat/Part_Amulet_ClassStat_Rogue,,
OverflowBloodbag,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/OverflowBloodbag/Balance_Amulets_OverflowBloodbag,ELEMENT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ElementalDmg/Part_Amulet_Ele_Fire,,
OverflowBloodbag,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/OverflowBloodbag/Balance_Amulets_OverflowBloodbag,ELEMENT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ElementalDmg/Part_Amulet_Ele_Acid,,
OverflowBloodbag,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/OverflowBloodbag/Balance_Amulets_OverflowBloodbag,ELEMENT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ElementalDmg/Part_Amulet_Ele_Shock,,
OverflowBloodbag,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/OverflowBloodbag/Balance_Amulets_OverflowBloodbag,ELEMENT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ElementalDmg/Part_Amulet_Ele_Cryo,,
OverflowBloodbag,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/OverflowBloodbag/Balance_Amulets_OverflowBloodbag,ELEMENT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ElementalDmg/Part_Amulet_Ele_Blood,,
OverflowBloodbag,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/OverflowBloodbag/Balance_Amulets_OverflowBloodbag,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_AllDamage,,
OverflowBloodbag,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/OverflowBloodbag/Balance_Amulets_OverflowBloodbag,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_AllDamage,,
OverflowBloodbag,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/OverflowBloodbag/Balance_Amulets_OverflowBloodbag,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunFireRate,,
OverflowBloodbag,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/OverflowBloodbag/Balance_Amulets_OverflowBloodbag,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunFireRate,,
OverflowBloodbag,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/OverflowBloodbag/Balance_Amulets_OverflowBloodbag,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunHandling,,
OverflowBloodbag,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/OverflowBloodbag/Balance_Amulets_OverflowBloodbag,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunHandling,,
OverflowBloodbag,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/OverflowBloodbag/Balance_Amulets_OverflowBloodbag,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunMagazineSize,,
OverflowBloodbag,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/OverflowBloodbag/Balance_Amulets_OverflowBloodbag,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunMagazineSize,,
OverflowBloodbag,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/OverflowBloodbag/Balance_Amulets_OverflowBloodbag,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunReload,,
OverflowBloodbag,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/OverflowBloodbag/Balance_Amulets_OverflowBloodbag,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunReload,,
OverflowBloodbag,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/OverflowBloodbag/Balance_Amulets_OverflowBloodbag,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_Luck,,
OverflowBloodbag,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/OverflowBloodbag/Balance_Amulets_OverflowBloodbag,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_Luck,,
OverflowBloodbag,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/OverflowBloodbag/Balance_Amulets_OverflowBloodbag,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_SkillCooldown,,
OverflowBloodbag,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/OverflowBloodbag/Balance_Amulets_OverflowBloodbag,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_SkillCooldown,,
OverflowBloodbag,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/OverflowBloodbag/Balance_Amulets_OverflowBloodbag,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_StatusChance,,
OverflowBloodbag,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/OverflowBloodbag/Balance_Amulets_OverflowBloodbag,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_StatusChance,,
OverflowBloodbag,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/OverflowBloodbag/Balance_Amulets_OverflowBloodbag,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_StatusDamage,,
OverflowBloodbag,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/OverflowBloodbag/Balance_Amulets_OverflowBloodbag,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_StatusDamage,,
OverflowBloodbag,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/OverflowBloodbag/Balance_Amulets_OverflowBloodbag,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_DarkMagic_MaxLeech,,
OverflowBloodbag,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/OverflowBloodbag/Balance_Amulets_OverflowBloodbag,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_DarkMagic_MaxLeech,,
OverflowBloodbag,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/OverflowBloodbag/Balance_Amulets_OverflowBloodbag,RARITY,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/Rarity/Part_Amulet_05_LegenDary,,
Ranger,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Ranger,BODY,1,1,1,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Parts/Part_Amulet_Plot05_HDD,,
Ranger,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Ranger,CLASS STAT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ClassStat/Part_Amulet_ClassStat_Ranger,,
Ranger,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Ranger,ELEMENT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ElementalDmg/Part_Amulet_Ele_Fire,,
Ranger,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Ranger,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_AllDamage,,
Ranger,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Ranger,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_AllDamage,,
Ranger,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Ranger,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunFireRate,,
Ranger,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Ranger,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunFireRate,,
Ranger,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Ranger,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunHandling,,
Ranger,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Ranger,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunHandling,,
Ranger,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Ranger,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunMagazineSize,,
Ranger,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Ranger,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunMagazineSize,,
Ranger,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Ranger,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunReload,,
Ranger,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Ranger,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunReload,,
Ranger,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Ranger,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_Luck,,
Ranger,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Ranger,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_Luck,,
Ranger,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Ranger,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_SkillCooldown,,
Ranger,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Ranger,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_SkillCooldown,,
Ranger,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Ranger,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_StatusChance,,
Ranger,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Ranger,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_StatusChance,,
Ranger,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Ranger,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_StatusDamage,,
Ranger,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Ranger,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_StatusDamage,,
Ranger,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Ranger,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_DarkMagic_MaxLeech,,
Ranger,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Ranger,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_DarkMagic_MaxLeech,,
Ranger,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Ranger,RARITY,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/Rarity/Part_Amulet_03_Rare,,
Rogue,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Rogue,BODY,1,1,1,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Parts/Part_Amulet_Plot05_HDD,,
Rogue,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Rogue,CLASS STAT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ClassStat/Part_Amulet_ClassStat_Rogue,,
Rogue,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Rogue,ELEMENT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ElementalDmg/Part_Amulet_Ele_Fire,,
Rogue,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Rogue,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_AllDamage,,
Rogue,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Rogue,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_AllDamage,,
Rogue,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Rogue,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunFireRate,,
Rogue,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Rogue,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunFireRate,,
Rogue,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Rogue,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunHandling,,
Rogue,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Rogue,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunHandling,,
Rogue,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Rogue,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunMagazineSize,,
Rogue,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Rogue,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunMagazineSize,,
Rogue,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Rogue,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunReload,,
Rogue,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Rogue,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunReload,,
Rogue,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Rogue,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_Luck,,
Rogue,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Rogue,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_Luck,,
Rogue,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Rogue,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_SkillCooldown,,
Rogue,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Rogue,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_SkillCooldown,,
Rogue,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Rogue,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_StatusChance,,
Rogue,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Rogue,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_StatusChance,,
Rogue,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Rogue,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_StatusDamage,,
Rogue,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Rogue,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_StatusDamage,,
Rogue,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Rogue,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_DarkMagic_MaxLeech,,
Rogue,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Rogue,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_DarkMagic_MaxLeech,,
Rogue,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/HarmoniousDingleDangle/Balance/Balance_Amulet_Unique_Plot05_HDD_Rogue,RARITY,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/Rarity/Part_Amulet_03_Rare,,
RonRivote,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/RonRivote/Balance/Balance_Amulet_Unique_RonRivote,BODY,1,1,1,/Game/Gear/Amulets/_Shared/_Unique/RonRivote/Parts/Part_Amulet_RonRivote,,
RonRivote,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/RonRivote/Balance/Balance_Amulet_Unique_RonRivote,CLASS STAT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ClassStat/Part_Amulet_ClassStat_Ranger,,
RonRivote,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/RonRivote/Balance/Balance_Amulet_Unique_RonRivote,ELEMENT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ElementalDmg/Part_Amulet_Ele_Shock,,
RonRivote,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/RonRivote/Balance/Balance_Amulet_Unique_RonRivote,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_Luck,,
